Name,Description,Price1,Price2,Image
Torre,Carpeta Cartulina con Elásticos,$1.790,$ Precio x Un : $1.790,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/295321a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Milka,Galletas mini Milka Rellenas y Cubiertas Chocolate,$1.790,$ Precio x Kg : $11.933,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1038923a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Pulmahue,Pan Hamburguesa,$1.790,$ Precio x Un : $149,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/979267a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gran Edición,Vino Merlot-Cabernet Sauvignon,$1.790,$ Precio x L : $2.557,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/993391a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Torre,Cuaderno Universitario Clásico Star Wars 7 mm 100 Hojas Caja,$1.790,$ Precio x Un : $1.790,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/770224a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Plato Ecológico 22 cm,$1.790,$ Precio x Un : $179,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/981045a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
San Jorge,Jamón Acaramelado,$1.790,$ Precio x Kg : $8.950,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/961645a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Kiwi,Kiwi Gold Pote,$1.790,$ Precio x Kg : $1.790,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/955883a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Tim Tam,Galleta Caramelo,$1.790,$ Precio x Kg : $10.229,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/689312a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mini Pets,Alimento Hámsters y Jerbos Bolsa,$1.790,$ Precio x Kg : $3.580,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/309893a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Equate,Parches Ultra Delgados Transparentes (40 Un),$1.790,$ Precio x Un : $45,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/994942a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Valle del norte,Aceituna azapa fresca,$1.790,$ Precio x Kg : $4.711,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/835521a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
San Jorge,Jamón Colonial,$1.790,$ Precio x Kg : $8.950,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/961643a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Rhein,Carpeta Sobre India,$1.790,$ Precio x Un : $1.790,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/851858a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Colun,Queso Fresco Light Sin Lactosa,$1.790,$ Precio x Kg : $4.475,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1012199a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Passol,Spray Esmalte Blanco 400 ml,$1.790,$ Precio x Un : $0,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/642737a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Amor,Vino Tinto Sangria 8° Lata,$1.790,$ Precio x L : $7.160,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/892258a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Ñoquitos Papa,$1.790,$ Precio x Kg : $3.580,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1005962a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Tim Tam,Galletas Dark,$1.790,$ Precio x Kg : $8.950,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/993343a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Evercrisp,Ramitas Sal Evercrisp 370g,$1.790,$ Precio x Kg : $4.838,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1023486a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Milka,Galleta Milka Sensation Vainilla Rellena,$1.790,$ Precio x Kg : $11.474,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1038925a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gran Edición,Vino Syrah-Cabernet Sauvignon,$1.790,$ Precio x L : $2.557,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/993389a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Artel,Pack Bolígrafo Glitter Gel 5 Colores,$1.790,$ Precio x Un : $1.790,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/627111a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Pulmahue,Pan Amasado,$1.790,$ Precio x Un : $1.790,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1000993a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Faber-Castell,Estuche Lápiz Gráfito (6 Un),$1.790,$ Precio x Un : $1.790,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/288689a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Supremo,Té Frutos Patagon Supremo,$1.790,$ Precio x Un : $90,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1048928a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Colun,Queso Chacra Rio Bueno,$1.790,$ Precio x Kg : $4.475,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1012201a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Milka,Galleta Milka Sensation Chocolate Rellena,$1.790,$ Precio x Kg : $11.474,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1038927a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Wonka,Nerds Uva/Fresa,$1.790,$ Precio x Kg : $12.606,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1013808a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Tim Tam,Galletas Double Coat,$1.790,$ Precio x Kg : $8.950,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/993345a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
De mi Campo,Manjar en Barra Bolsa,$1.790,$ Precio x Kg : $8.950,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/587039a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Pancho Villa,Tortillas Integrales Bolsa (8 Un),$1.790,$ Precio x Kg : $4.711,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/140052a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gran Edición,Vino Cabernet Sauvignon-Carmenere,$1.790,$ Precio x L : $2.557,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/993387a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Fini,Bolsa Mix Gomitas Fiesta,$1.790,$ Precio x Kg : $11.933,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1052611a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Deliciosa,Panela Bloque,$1.790,$ Precio x Kg : $3.978,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1017373a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Supremo,Té Ceylán Express Supremo Caja,$1.791,$ Precio x Un : $36,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/307103a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Vitacura,Arroz Parraletto,$1.791,$ Precio x Kg : $3.582,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/927581a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Pielarmina,Crema Manos Parafina,$1.820,$ Precio x L : $22.750,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/972904a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Pollo Granel,Pechuga Entera de Pollo Granel,$1.832,Precio x Kg:$2.290,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/333635a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Deliciosa,Azúcar Chancaca,$1.850,$ Precio x Kg : $4.625,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1032474a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Poett,Limpiador Líquido Música en Primavera,$1.850,$ Precio x L : $1.028,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/992485a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Poett,Limpiador Poett Bebé Poett Botella,$1.850,$ Precio x L : $1.028,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/298843a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Dobladita ATM,$1.850,$ Precio x Kg : $2.164,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1058279a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Poett,Limpiador Líquido Multiespacios Aroma Alegra Tu Día,$1.850,$ Precio x L : $1.028,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1015065a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ufirst,Barras de Cereal Frutos Secos,$1.850,$ Precio x Kg : $10.278,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1024220a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Banquete,Quinoa Banquete,$1.850,$ Precio x Kg : $7.400,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1024502a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ballerina,Jabón Líquido Glicerina PH5,$1.850,$ Precio x L : $1.850,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/971864a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ballerina,Jabón Líquido Glicerina Aceite de Karite,$1.850,$ Precio x L : $1.850,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/971866a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Rexona,Rexona Jabón Líquido Antibacterial Original 250ML,$1.850,$ Precio x Kg : $7.312,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1044316a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ufirst,Barras de Cereal Multisemillas,$1.850,$ Precio x Kg : $10.278,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1024222a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Petrizzio,Esmalte Light Calcium 14 ml,$1.850,$ Precio x Un : $1.850,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/956067a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Vollkorn,Mini Tostadas Crostini Merkén Al Oliva,$1.850,$ Precio x Un : $1.850,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/851010a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Petrizzio,Esmalte Top Coat 13 ml,$1.850,$ Precio x Un : $1.850,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/956065a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Diaguita,Ají del Valle del Elqui Botella,$1.851,$ Precio x Kg : $18.510,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/280535a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Pulmahue,Pan Hallulla Integral,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1000991a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Super Cerdo,Jamón Pierna Laminado,$1.890,$ Precio x Kg : $7.560,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/966873a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Buddy Pet,Juguete para Gato Figura Plush,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/768133a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Robinson Crusoe,Ensalada de atún con cus cús,$1.890,$ Precio x Kg : $11.813,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1045908a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Isofit,Dos en Uno Bolígrafo + Destacador (3 Un),$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/908642a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Proarte,Block Milimetrado Azul,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/292619a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Base Para Cazuela,$1.890,$ Precio x Kg : $3.780,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1052757a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Not Milk,Bebida en Base Vegetal Sabor Chocolate,$1.890,$ Precio x L : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1018336a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nova,Nova Clásica Gigante Doble Hoja,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1029571a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Super Cerdo,Jamón Acaramelado Laminado,$1.890,$ Precio x Kg : $7.560,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/966875a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Trujillo,Chorizo Riojano,$1.890,$ Precio x Kg : $8.400,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1014908a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Artel,Carpeta Artecolor Maquetería,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/961315a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Président,Queso Emmental,$1.890,Precio x Kg:$7.560,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/767562a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos,Platos Cuadrado Rosado 18 cm,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/771368a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Dilmah,Te Manzana Canela,$1.890,$ Precio x Un : $189,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/940189a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Clorox,Cloro Anti-Splash,$1.890,$ Precio x L : $995,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1014024a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Pritt,Pegamento en Barra 40 g + Pegamento en Barra 35 g,$1.890,$ Precio x Un : $25,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/281515a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Vanity,Trabas para el Cabello,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/830332a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Scott,"Papel Higiénico EsenciasDoble Hoja 27,5 Metros",$1.890,$ Precio x Un : $473,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/925989a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Barilla,Cannelloni Emiliani Caja,$1.890,$ Precio x Kg : $7.560,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/714610a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Faber-Castell,"Portaminas 0,5 mm + Mina",$1.890,$ Precio x Un : $945,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/288609a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Base Para Carbonada y Charquican,$1.890,$ Precio x Kg : $3.780,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1052759a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Faber-Castell,Estuche Lapices de Cera 12 Colores,$1.890,$ Precio x Un : $158,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/285435a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Proarte,Forro Libros Transparente (10 Un),$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/276416a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Babyland,Acondicionador Brillitos Aceite de Argán,$1.890,$ Precio x L : $4.610,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/993833a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nestlé,Cereal Diverción Miel,$1.890,$ Precio x Kg : $6.300,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/905467a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Dilmah,Te Vainilla Arandano,$1.890,$ Precio x Un : $189,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/940191a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos,Platos Redondos Violeta 18 cm.,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/684834a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Specia,Azúcar Rubia,$1.890,$ Precio x L : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1024500a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nestlé,Avena y Más Multi Mix,$1.890,$ Precio x Kg : $5.400,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/887474a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Babyland,Shampoo Brillitos Aceite de Argán,$1.890,$ Precio x L : $4.610,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/993831a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ballerina,Pack Shampoo Pro,$1.890,$ Precio x Un : $945,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1008253a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Agua de Piedra,Surtido de Dulces Chilenos,$1.890,$ Precio x Un : $315,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/738354a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Datazone,Borrador Tipo Mouse Negro,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/438432a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Dilmah,Te Caramelo Dilmah,$1.890,$ Precio x Un : $189,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/940193a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gelatti,Pasta diente 50g+cepillo dent niña,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/997780a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lagos del Sur,Alfajor Tradicional Brandy,$1.890,$ Precio x Kg : $7.000,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/738378a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Acuenta,Cupcakes de Colores 100 unidades,$1.890,$ Precio x Un : $19,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1013702a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Las Praderas de Osorno,Queso Mantecoso,$1.890,Precio x Kg:$7.560,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/623303a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Artel,"Portaminas 0,7 mm + Mina",$1.890,$ Precio x Un : $945,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/288499a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ballerina,Pack Shampoo Pro,$1.890,$ Precio x Un : $945,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1008255a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Trujillo,Surtido Parrillero Trujillo,$1.890,$ Precio x Kg : $8.400,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1014910a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Autodrive,Cuerda Amarre con Gancho Acero,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1000565a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Selección,Longanicilla Sureña,$1.890,$ Precio x Kg : $6.750,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1026991a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Buddy Pet,Collar para Perro con Pañuelo Talla S,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/768227a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
En Linea,Pack4 Cereales Proteína Sabor Chocolate,$1.890,$ Precio x Un : $473,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1026423a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Dilmah,Te Frutilla-Mango 20x2,$1.890,$ Precio x Un : $189,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/940195a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Deliciosa,Chancaca,$1.890,$ Precio x Kg : $4.725,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1046530a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Base Mix Verduras,$1.890,$ Precio x Kg : $3.780,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1052761a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gelatti,Pasta diente 50g+cepillo dent niño,$1.890,$ Precio x Un : $1.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/997782a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Selección,Longanicilla de Campo,$1.890,$ Precio x Kg : $6.750,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1026989a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Banquete,Lentejas a la Jardinera,$1.891,$ Precio x Kg : $6.521,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/819750a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Banquete,Porotos con Rienda,$1.891,$ Precio x Kg : $6.521,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/819748a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Banquete,Crema de Arvejas,$1.891,$ Precio x Kg : $6.521,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/819754a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
